e ar;e are
e;we
e;inte
n ;n f
:;ESSA:
e; at the
w;ey w
t; it
ed;ed.
 of t; of th
k;ack
od;od 
ra;rat
k;talk
 ; to 
le ;le b
OU;OU L
a;he ca
m ;I'm 
 bees; bees!
ns ;ns t
 y; ye
lash ;lash forward 
d; did
 h; ha
#;K #
llen Jocks;llen Jocks 
the h;the ho
star;start
 forward in time; forward in time 
 Barry ; Barry a
d;o d
ive; the hive
Thinking bee;Thinking bee!
 ;I 
s ;s r
se;se.
ds;ds 
 ;o, 
s;e s
a;bla
 ba; bal
p;pl
s al;s all
n; don
Barry ;Barry f
(The ;(The p
n;e on
o;Ho
 ;le 
e;smoke
Th;Tha
ies ;ry flies 
 so; sor
r;br
ttle; little
e; whe
e;dde
o;ks o
t is;t is 
ou ;ou a
 ;ugh 
 get; gets 
u; Bu
tche;tches
UDGE BUMBL;UDGE BUMBLETON:
i; and i
 ;ike 
n; I can
a c;a co
Mo;Montgomery
g ;g b
 ;ry 
m ; I'm 
is ;is a
der;der 
th; at th
rom;rom 
 the; there
g;gr
k;lk
hose;hose 
 ; out 
 ;ER 
d;eld
e i;e in
, ;Well, 
o;pro
h;is h
 Pol; Pollen
n the;n the 
s on ;s on t
Y;- Y
n't ;n't s
';'d 
ll; yell
ia;ial
ey ;ey p
re ;ey're 
y;by
 ;g. 
 me; me 
and ; forward in time and 
ry ;ry s
d; the d
 e; ea
u;s ou
 a f; a fl
e;ing bee
lo;loo
see;see 
 ca; car
EN JOCK;LLEN JOCK
t;lking t
h a;h a 
!;inking bee!
s the;s the 
r;der
er ;er h
r;car
r; tur
ck;ck.
ow ;ow d
 thin; think
 ;rry 
:;TER:
at;at 
w;sw
e;e the
bo;body
 to b; to be
r;nger
arry i;arry is 
as ;as a
o ;lking to 
u;us
l;ball
ir ; their 
re;re's 
our ;our h
(;(Ken 
on;on,
!;ee!
w;w.
forward;forward 
k;ak
s n;s no
 ;t to 
n;nn
 ; T
ell;ell 
t ;t d
h;t's th
w;row
r;s ar
t;uit
e l;e la
o;t's o
a ;a t
 ;in a 
ne;never 
e;nge
loo;lood
 of th; of the
g ;g i
s on t;s on th
head;head 
n; on
1;LLEN JOCK #1
orward in time;orward in time 
.;ing.
g on;g on 
ght;ght,
t;st
n ;n r
 the b; the be
 com; comp
ng a;ng at
e; We
r;mor
in time;(Flash forward in time
 ; is 
t; gott
a; rea
e; te
 we; wea
nd ;nd o
 sho; should
o;e jo
m ;m w
 smok; smoke
u;arou
e;ese
n;nt
e; Be
 ; k
 b; bi
 be ; be a
e;ile
wan;want
G;NG
ou;our
le;len
ll; fall
o;jo
h;e ch
k;pick
los;lose
h;to h
(Flash forward in time ;(Flash forward in time and 
e;all the
o;lies o
t;tr
 ;nd Barry 
m;rom
in ;in a
t a;t a 
e;ante
e;live
?;er?
es h;es hi
 ;E 
wo;would
 ;on, 
all;ally
king ;king t
is ;is b
h;s sh
 ;hose 
 ag; again
l;Well
r;ru
a;by a
u ;u l
from the;from the 
r;or
n;n an
- I;- I 
p; p
w;ow w
e;ye
 ;ave to 
k;eek
t;ve got
si;sion
n;thin
E;EN
i;at i
..;...
u;thou
N;N 
a;ina
 ;en, 
f;lf
 ;e in 
y;o fly
 Ken; Ken 
at; What
is ;is w
 ;It's a 
ck;back
 ;here 
LOO;LOOD
o;you do
w;tw
sn;sna
h;d h
 ;h forward in time 
mo;mon
1; #1
n; Ken
se;sed
bal;ball
ow;I know
 I do; I don't 
s ;s j
n;urn
 some; some 
?;ou?
r;other
 is ; is s
m;ow m
 ;hand 
j;en j
 ;ng. 
s ; looks 
!;o!
 ; I
 ;d the 
n ;n h
d ; had 
s B;s Barry
 ;us 
 ;get 
r ;r t
P;Po
a;yea
 H; He
 ;Are 
he;heir 
 it; it'
d;hard
 ;ps 
 a b; a be
to;top
fal;fall
e;ble
 ; l
ld;ld 
ith ;ith t
ur;urs
ck;s back
e w;e wh
l;fel
e. ;e. I
p;pi
a;ga
me;mer
t;h t
 n; ni
roo;room
and h;and he
is h;is ha
p;omp
e;te
A;Adam
y;yb
l;bal
r; for
the; off the
want ;want to 
h;ash
y;lay
L;LL
 ;king 
e;olle
an;u can
I th;I think
g;to g
 ;n, 
 ;tle 
i; sti
ork;ork 
l; ball
ng;ngin
g;t's g
s ;ing his 
 plane; plane)
u;Su
p;top
i;ari
is r;ry! Breakfast is ready!
in time;rward in time
t;e t
e;at the
m; from
n this;n this 
f; of
 po; pol
r;re
t;re not
O;ON
 ; off the 
Thi;Thinking bee
nking ;nking bee
re ;re t
y;every
y;ys
 ;th 
ec;ect
ith;ith 
G;GU
h; h
nt;ntgomery
by ;by a
ing;doing
r;tur
r;rt
,;ht,
 out; out 
S;SE
.;out.
 ;have to 
ec;eci
 f; fa
T;- T
ill;ill 
e; smoke
un;und
el; feel
. ;. S
a;tra
ever;ever 
his h;his he
y;y'
b;y b
ng.;ng. 
 kn; kno
 ;en Jocks 
 ; N
 off the; off the 
sh;she
o s;o st
o ;o d
d;es d
e;d the
 ; you 
y; they
i;eci
We;We'
e;ee
1;N JOCK #1
 p; pl
Adam;nd Adam
w;w!
h;all th
t;ck t
 ;aves 
t the;t the 
r ;r w
RRY;RRY=
we;we 
er th;er the
w;ing w
W;- W
po;pol
o;e po
re;where
he;hen
e Pollen ;e Pollen Jock
the;their 
u;s u
s;tes
ut ;ut t
he;he'
 ;. I 
u ;u k
=;ARRY=
o; a lo
now;on't know
ha;hai
a;ry a
t; and t
i;fri
(Barry f;(Barry flies 
ll;yell
Barry;Barry! Breakfast is ready!
e of ;e of th
 ; bee 
g;bug
ntin;nting
el;ely
:;SSA:
BL; BUMBL
:;MARTIN:
i;rti
af;aft
m;oom
 these; these 
 the ; the m
y';y're 
n you;n your
he ;he d
ting ;ting a
s i;s is
p;ps
l;oil
st;st 
t;m t
Yeah;Yeah.
 ; for the 
 ;ng 
l ;l b
en;e pollen
on;on! 
plan;plane
 out of ; out of i
yb;ybe
h;ho
e;ple
n;hon
Y; Y
 ;ith 
 thro; through 
a ; into a 
ART;ARTI
 ;d of 
 ;'s 
rry.;rry. 
 ;e that 
. H;. He
s;cas
ak;ake
d ;t and 
 ;ight, 
ttle; a little
gomery;ontgomery
s ;s e
t;ry t
 lo; long
 ;time 
s;ins
g;mag
 the ; the t
kno;know
ent;enti
r ;r l
.;on.
 by; by 
ch;chi
 ;t 
l;ial
l;, l
 ; him 
a; ea
g;I'm g
t;ow t
't;dn't
s;ess
 ;ad 
:;NG:
aro;arou
t;ont
nts;nts 
s ;it's 
 ;s is 
lo;lot
te;tes
rd;rder
 ; how 
l; tal
l;ly
o; two
l; wel
k;ork
 ;ard in time 
Po;Pol
e;moke
to ;to l
 ;t a 
e;for the
r ;r b
a;ot a
O;TO
s; Yes
at;at?
ic;ict
ou c;ou can
o;om
 ;ll 
 ta; tal
, they;, they 
ne;ned
i;ck i
i;wi
 tr; try
 ;e on 
Be;Bee
o ;o w
u;tu
ee ;ee a
That;That's 
o;o lo
BEE;BEE 
now;don't know
u;r bu
out;out.
so;so 
M;Ma
o;o yo
vin;ving
OCK;N JOCK
A;- A
eady;ry! Breakfast is ready!
l;hel
N;No
ho;hom
u;ui
ing bee;ing bee!
au;aus
p;oup
i; to hi
iv;ivi
ted;ted 
ine;ine 
O;OL
a;at
o;it o
y;, y
hou;hould
f;ff
m; him
ou ;ou c
nd;nds
dri;driv
llen ;the Pollen 
r h;r ha
o i;o it
2:;CK #2:
ead;eady
B;E B
o;io
a;ad
gott;gotta 
a; the a
ng;ng,
at t;at th
s;he s
bees;bees 
le;le 
a; it a
g;g 
r;r, 
n;n,
t;wat
e; and the
these;these 
ob;ob 
 it i; it is
e s;e si
hat ;hat i
le ;le o
w;wi
r;par
u;nu
o s;o so
gr;gre
h;on th
 ;for a 
e;he
I g;I got
bee;been 
 ;ash forward in time 
o;y lo
 the; the 
rd in time ;rd in time and 
f;fu
o;To
do ;do you
bu;bug
h; wh
 ;hink 
e;We
:;NET:
o;too
zz;buzz
OCK #;OCK #2:
- ;- O
 ;y in 
y;hy
, a;, and 
 and t; and th
wind;window
i;, i
t;talking t
here is;here is 
 ;with the 
ah;ah, 
s of;s off
k;ry! Breakfast is ready!
in th;in the
on't ;on't k
uck;uck 
 for ; for th
EN;EN JOCK
gre;great
r;tar
's ;'s n
k;u k
n;ren
ing;lying
 #; #1
e a;e a 
h;sh
 ;ack 
har;hard
. ;. I
w;s w
l;ral
(A;(Adam
oo;ood
 ;- 
:;MONTGOMERY:
er;lower
uld ;uld b
 ;w 
n;ing in
 ; in the 
b; a b
 ;and 
time ;time and 
e;. The
ty;ty 
would;would 
y ;y a
tr;tru
p;p.
 ;uch 
son;Benson
 ; J
 bee; bee 
LEN JOCK #1;LEN JOCK #1:
a;ah
t;en t
 ;ke 
 ;(Barry 
ies ;arry flies 
 star; start
B;rry! Breakfast is ready!
 in t; in time
s;he Pollen Jocks
i;dri
s;we s
 mo; more 
e no;e not
ike ;ike t
ca;cas
ing;inking
c; fac
r; hear
 the r; the ro
s;sa
ck ;ck o
:;SEBLOOD:
.;an.
, ;ry, 
,;on,
r;rw
 pu; put
h;or th
k ;k i
tr;try
t t;t th
 at ; at th
arry ;arry f
l;nl
ot a;ot a 
a;ith a
r;ir
rl;girl
n;ng on
and ;in time and 
in the;in the 
 ;ap 
a l;a li
e po;e poll
ANET;ANET:
sho;should
:;IN:
s ;at's 
!; bee!
p;eep
avi;aving
stic;stick
r;e car
t;l t
c;his c
n; n
n;g an
am;am, 
r;ater
w ;w w
n;con
ou;n you
Hey;Hey, 
t;oint
 ;ing a 
e;e re
l; pul
t;art
ht;ht,
 ;rn 
o;(Po
S;. S
re ; more 
he p;he pl
t;ait
e;rie
 ;ial 
 tw; two
y;oney
he wind;he window
 go; go 
o; out o
me;men
 ;he bee 
 ;sing 
ts to;ts to 
ink;ink 
sh forward in time;sh forward in time 
L;LE
.;r.
JO;JOCK
o;So
rom ;rom the
e b;e be
o; have to
rie;rien
ldn't;ldn't 
n;ng
 ev; eve
ith a;ith a 
b;a b
 ;ound 
 ;lash forward in time 
he ;he s
ard;rward
u;the hu
ta;tab
Jock; Pollen Jock
i;fi
io;ious
the c;the co
t;tgomery
the; from the
! ;! I
n;nf
 ;f the 
 ;uts 
l; fl
i;io
 ;(Flash forward in time 
c;unc
 ; to the 
, b;, bu
er;er 
han;hank
h t;h th
 bees; bees 
ve;he hive
t;ment
e;en
and ;h forward in time and 
i; of i
 ;nessa 
u ;u t
m;m)
hu;hur
 ; H
d ;d and 
 ju; just 
h; with th
f ;l of 
 ; and the 
cha;chan
n;s han
sn;sn't
y;s fly
t; a st
 a; ai
t;e got
n;son
d ;es and 
rn;rn 
k;n't k
o;ing o
art;art 
as ;at was 
R;R:
p;rp
 at; at 
 ;uldn't 
K;CK
e;dre
ssa;ssa 
W;We
 ;een 
You';You're 
g;d g
t;ut
ou';ou're 
he P;he Po
l;he fl
 G; GU
 can't; can't 
ive;ive 
see;sees 
?;is?
B;arry! Breakfast is ready!
 dri; driv
 ;(A 
out ;out o
 ;kes 
ed ;ed a
!;w!
h;- Wh
u;r you
t;St
ard ;ard i
);g)
re ;You're 
d;d, 
u;e bu
 N; Ne
ce;ce 
e;m the
 ;plane 
(Fl;(Flash 
l;Fl
A;AN
t;me t
ar;ar 
t;ti
not;not 
aga;again
lle;llen
c;oc
h; is th
e;fee
s; hands
here;here?
all t;all th
 ;t is 
hinking bee;hinking bee!
!;r!
m;n m
e;spe
im;ime
g a;g a 
 pr; pro
Hon;Hone
wer;e flower
l; poll
b;yb
OS;OSEBLOOD
to;to 
:;EN JOCK #1:
s;he bees
fe;fee
mor;more 
c;ruc
p;r p
, I;, I 
en ;en h
 ;dam 
n;ion
u; ru
Al;All 
u;uc
 y; yo
t kno;t know
e;re the
he s;he st
 a; ac
i; ti
, ;eah, 
 ;ody 
:;ANESSA:
 on ; on a
tur;turn
e;eme
o;ng o
 ;g the 
a;oa
 d; do
h; with
!;bees!
e ; into the 
zz;uzz
NG;NG:
se ;cause 
l;all
e;g the
o;ou
 Wh; What
 me; me!
e;o the
r;for
ff;ffe
u; stu
f;to f
sc;scen
w;flow
in t;in time
er;rder
t; with t
SSA;SSA:
 co; con
O;OO
i;d i
.;No.
Barry ;Barry l
 t; ta
ld ;ld you
 ;nto 
v; mov
n; fun
 ;ower 
 p; pr
E;SE
i;ni
No;Not
 ;now 
hat;hat.
s;ves
 ;- You 
 he; hel
dr;dri
i;is i
ir;ire
e; are
eally;eally 
w;f w
 ;rd 
at;ath
att;atte
s a;s a 
e;ere
NESS;NESSA
here;here.
t;ike t
on,;on, 
 ;er. 
em;em 
s d;s do
 n; ne
e;ime
 ;al 
a ;a a
 ;ane 
ll;still
an;and
an;ank
h;ve th
a;ta
st;just
U;JU
nd i;nd it
c; you c
 It; It's 
o ;o g
 ;Barry 
z;zz
u;tru
r;rc
o; wo
n;ein
SA;SA:
a; da
e;ete
y f;y fl
 ;alk 
e; che
oo;oose
n;t n
 you ; you c
nt;nta
wil;will 
ON;ON:
l;ls
 ;hey 
I ;I g
 the ho; the honey
ng;ng.
i;ur li
k;ok
ing to;ing to 
n;gon
cen;cene 
t; up t
p;e p
w;wh
 ; Y
bu;bus
be;be 
e;see
ash ;ash forward 
D;AND
o; you do
e s;e sc
e!;e! 
r;he cr
n;ron
r;t r
 L;OU L
o y;o yo
All ;All ri
a ;gotta 
 tak; take
a;re a
 of; of 
r;r.
n't k;n't know
 ;king to 
b;umb
ed; need
lan;land
 Barry a; Barry and 
s;us
th;into th
'; we'
M;. M
 ;ght 
, ;, b
 a; ab
r ;r yo
h th;h the
a; Barry a
);anessa)
J; J
p;pp
 all t; all th
lash forward in time ;lash forward in time and 
ays;ays 
D;UD
his ;his h
i; ri
e of;e of 
othe;other
e;ice
t ;t f
s;ries
c;mac
 one; one 
nk;nk 
 ;How 
 th; tho
ar;ard
a ; with a 
a;- Tha
was ;was a
He;Hel
n;sn
ugh ;hrough 
d;ned
 ; K
s ;s f
y;zy
ll ;ll o
i;iv
ho;hon
 with ; with t
ow; the window
ON;ONT
f; f
e; fe
ck ;ck t
h;, wh
i;k i
 ; Jocks 
 ;s back 
l;bel
l; cl
i;Sti
s;es
k ;k t
hing;hing 
n;stin
 a; af
R;RY
s h;s hi
s;kes
i;re i
sp;spe
m th;m the
e; on the
e; a be
.; Barry.
.;thing.
a;ts a
d ;d f
 ; would 
ah;Yeah
 pollen ; pollen jock
i;s hi
a;(Ba
oney;oney 
ow;the window
AM;ADAM
m the;m the 
y;ty
inge;inger
u; fu
d;od
t's ;t's a
e;e are
o ;alking to 
.;Yeah.
The;They
o t;o th
rea;ry! Breakfast is ready!
 in t; in th
ood;ood 
s ;t's 
he r;he ro
 hu; human
e; the be
F; F
d ;d l
i;ks i
W; W
b;l b
nt;nte
e; Hone
n;t an
li;liv
!;n!
te;te 
ry;ry, 
do;door
w;y w
o;ou go
U;UR
h;t wh
b;n't b
n;the n
!;king bee!
 ;eally 
E;MBLE
 ;s, 
.;le.
d i;d it
t;nt
t;on't
U; DU
it i;it is
n't b;n't be
w;d w
c;ck
r;ger
P; P
l;lu
c;nec
ying;ying 
 p; pu
s;I s
ing;ything
t;th
nt;nto
s; I s
e;t bee
 ;e! 
for a;for a 
.;er.
- W;- We
ns;nst
out o;out of 
s;tches
o;e go
e;life
s;se
O;PO
d you;d you 
some;some 
LLEN JOCK #1;LLEN JOCK #1:
ME;OME
 le; lea
o;ov
 g; gr
ear;eard
);ne)
down;down 
o;'s go
 wal; walk
 ;ttle 
.;Barry.
 ch; cha
 ;e honey 
 lo; loo
 ;ell 
e;ith the
o; thro
.;se.
Ca;Can
n't;uldn't
e;rre
 f; fe
s;res
sto;stor
ou;ou 
o;t so
uts;utside
t;ng out
ly ; only 
M;MBL
s;ll s
ll;ll 
ing ;ing t
m;em
c;e c
.;w.
ever;every
she;she 
on t;on th
en;ence
t; of it
par;part
er ;er s
d ;'d 
jock; pollen jock
-;- 
ie;ies
);k)
 ;lying 
 ;ing in 
i;adi
- ;- H
s up;s up 
,; right,
o fl;o fly
 P; Po
v;ev
 to; to 
 ; right 
u;hu
g;ng
hand;hand 
d;, d
g; ag
ng;nge
 ;nds 
 ;es, 
:;BARRY:
r;ur
ssa ;ssa i
r;eir
t;ut t
?;hat?
th;th 
 p; pi
c;ch
pic;pick
 ; in a 
O;JO
e ;e n
eal;eally
e; ste
t;hat
w;and w
i;he hi
and ;ash forward in time and 
, ;, h
:;1:
i;ei
s;aus
n; un
m; rem
 fa; fac
 ;e a 
 hi; hit
o; sho
n ;been 
 tri; trie
 We; We'
 ;ht, 
 cha; chan
:;JANET:
'; We'
p; hap
, ;ell, 
, i;, it
somet;something
e;, the
lo;lon
 a; al
ind;ind 
 lo; lot
t t;t to
 ;n time 
oe;oes
re;rel
s fl;s fly
he;hes
s;akes
y; way
s;nts
u;fu
DGE BUMBL;DGE BUMBLETON:
s; res
u ;u g
t k;t kno
work;work 
t;get
man;e human
.; out.
ANE;ANESSA
 him; him 
s;n't s
f;f 
,;, 
wi;wil
m;e m
d ;d g
d;ud
re ;y're 
how;how 
k;ruck
 ; b
b;The b
side;side 
m;arm
a;awa
';t'
arry fl;arry flies 
hin;hink
he;heck
p;app
s;so
r. ;r. B
yo;r yo
 want; want 
 lea; leav
li;lin
 ;ing to 
i;an i
l; bel
la;law
 ; so 
 m; mi
GE;GE BUM
i; mi
o;nd o
 ;d you 
i;e thi
h;Th
B;Ba
e;inge
 time; time 
llin;lling
 ;Flash forward in time 
n;he win
l ;l f
h;hi
.;ere.
ts;tside
rk;rk 
 ar; are
 the; these
new;new 
e;s on the
a;ac
g;re g
r;spr
have;have 
 a ; a g
e h;e he
c;s c
t;he t
ck ;ck i
 ;at the 
r a;r an
i;e i
eah;eah, 
);y)
a;ak
RY;RY=
.; this.
 ; back 
T;Th
R;ER
o;s co
at; great
d;red
cour;court
r; gr
t;ant
he ;he a
gon;gonna 
o;e o
e wo;e wor
t; court
e Pollen Jocks;e Pollen Jocks 
arry;arry! Breakfast is ready!
b;to b
nti;ntin
e ;e f
ry ;ry a
,;No,
 ;s it 
not;noth
he ;he l
y;mery
er;er!
g;ting
 g; gi
:;ER:
t;at
);t)
o;e mo
);Vanessa)
o ;o s
d; hand
.; me.
E;EE
m;me
ks ;ks a
=;==
se;sec
t;att
ect;ector
k; k
 ;ouldn't 
i;out of i
ew;ews
os;osquito
 fu; fun
g ;g h
t;bot
a;nta
hi;hic
 ;ves 
, ;ou, 
 ;of the 
n;ntin
e;hat the
EN JOCK #;EN JOCK #2:
 ;I can't 
e; a bee
u;ur
ns ;ns o
e ;e j
 ;est 
i;ivi
hat w;hat was 
 ;re is 
r;rr
t ;t h
 with ; with a 
 I c; I ca
es th;es the
u;he hu
VANESSA;VANESSA:
n;ton
ca;car
Barry ;Barry a
 ;top 
 ; in 
d it;d it 
n;ien
 ;! 
m;to m
e;e bee
i;gi
all th;all the
 to the; to the 
lk;lks 
ca;cau
n th;n the
 ;om the 
Lo;Look
t;nt t
p;the p
M; BUM
R;OR
ng;ng!
s;- Yes
the hu;the human
.;u.
v;vi
fr;fro
e;whe
t;up t
you;k you
o;a co
e;ll be
's n;'s no
g;g)
nde;nder
i;cti
n;y n
o;oy
ea;eal
h;. Th
e;with the
Jock;en Jock
EBLOOD;EBLOOD:
wh;whe
R;ARR
i;n hi
s; his
.;n.
He;Hector
llen;llen 
d; d
s;ows
t;ot
l o;l of 
on ;on h
e w;e wi
th ;e with 
ing ou;ing out
UMBLE;UMBLETON:
u;rou
ic;ick
st ;s just 
az;azin
R;RR
pp;ppe
on;on?
ro;roo
c;the c
 you'; you're 
ock;ocks
o;ob
t; t
 ;g, 
s;si
B;Be
!;bee!
 ;ling 
a ;a s
t ;t o
Barry;Barry.
 st; stu
 and ; and w
n;Ken
el;elm
s; a s
and ;ward in time and 
es;es.
P;e P
 be; bel
 a ; a r
k to;k to 
d an;d and 
e;ge
(P;(Po
 O; Oh, 
 ;ge 
t ;t b
LE;LEN JOCK
a;ere a
is;This is
S;SS
ow ;ow w
sse;sses
ta;tan
e;gue
s;I'm s
our;our 
 that; that 
anessa;anessa)
o;Mo
ESSA;ESSA:
hat's a;hat's a 
l;wal
len ;he Pollen 
t;ta
 bea; bear
ane;anessa
i;e li
't ;'t f
g;rig
r;rk
.;it.
l;til
 ;wer 
l;our l
eir;eir 
I ;I t
s ;s v
around;around 
n;on
 some; somet
b; job
VA;VAN
t;want
st ;st a
There;There's 
o;s yo
LLEN JOCK;POLLEN JOCK
ere;ere's 
z;zi
o;ello
';a'
m; com
l;col
g ou;g out
 wh; who
t;ort
er;fter
 is t; is th
e;Ye
o;le o
 ;we 
s thi;s this
t ;t k
i;peci
i;rry i
 ;N 
 T; Th
a;e tha
Adam;Adam 
talk;talking
e;or the
n ;n s
ha;had 
s;l s
NTGOMERY;MONTGOMERY
ee;eed
w;wo
ant ;ant t
fre;free
k;don't k
en ;en Jock
o;ou do
nessa;nessa)
:;KEN:
t;, t
t';t's 
d be;d be 
now;You know
i; do i
O;Ou
 ;them 
the ;the a
ng;ating
e of th;e of the
e tha;e that
s;m s
I;I'
ney;ney 
h;s wh
 ;ld 
p; comp
J;N J
rs ;rs a
o; so
 to ; to d
f;off
ick;icks
da;day
e on;e on 
 yo; you
i;ie
nd; land
ETON:;DGE BUMBLETON:
a;otta
p;d p
m;mu
ep;keep
 fl; flo
pol;poll
a;ck a
fl;flo
h;r th
dr;dre
r;h for
e;ste
e ;nto the 
=;Y=
n ;n o
ac;ace
su;sur
i;o hi
d ;g and 
'm ;'m s
d;ed
s;is is
re; were
Jock;e Pollen Jock
We';We're 
e; she
g;wing
w;e w
 ;oking 
?;es?
n; mean
ma;mat
em;eme
 ;honey 
 bl; bla
ll;llo
e;ffee
r;r 
 ; a
s,;s, 
 a s; a st
 the; then
ove;over
te;tel
or t;or th
r;omer
men;ment
 the ; the a
U;U 
 ;l the 
ng ;ng u
 are ; are you
nge;nger
 ;es 
H;(H
ph;pho
';What'
ase;please
 ;all the 
s;arts
s ;s a
re;re?
h;I h
p;stop
ra;ral
s;ans
ou;ous
t;somet
alk;alks 
 ;d 
u;un
r;re r
inking bee;inking bee!
d;di
t;f t
e i;e it
 ;ead 
a;al
y;oy
ward in time ;ward in time and 
 and he; and he 
GE BUMBL;GE BUMBLETON:
It's a;It's a 
tim;time
h;ith th
OT;OTT
e w;e we
:; #1:
e;side
 ho; hon
 ; R
 ;t I 
mo;mor
n;lin
l;tel
 g; ge
r;ber
g;is g
cal;call
e s;e se
 ; forward 
 ; as 
n;n in
ch;atch
s; bees
i;on i
 the ; the c
Barry;nd Barry
 ; at 
the ho;the honey
 hit; hits 
 ;bout 
 ;from the 
2:;N JOCK #2:
 ;Not 
i; Barry i
 ;nd 
r; car
d w;d we
 was; was 
up ;up t
r ;r i
 ve; ver
l;ry fl
 b; bl
 ;at is 
e;y e
n;men
eve;ever
.;ve.
k; pick
t;lt
is ;is h
a; lea
h; and th
lo; the flo
r;r!
ney;e honey
l;ry l
s;oses
ally;ally 
 don; don't
ing t;ing th
 ;a 
sti;stic
or;ctor
i;this i
 ;Why 
I';I've 
ches;ches 
 ;ward in time 
p;The p
.;es.
IN;IN:
co;con
k;hank
o;I'm so
 of ; of b
m;, m
en j;en jock
appe;appen
t;in t
om the;om the 
an';an't
 th; tha
of ;of b
an;anc
T;(T
ody;ody 
UDGE BUM;UDGE BUMBL
llen ;llen Jock
?;?!
h;h th
s;it is
n;den
b;ld b
you; do you
 talk; talking
ut of ;p out of 
o;ns o
E;ES
w ;w d
ONTGOMERY;ONTGOMERY:
e;ne
What;What'
t the;t there
ow;e window
Barry ;Barry i
y;lly
 st; sta
ring;ring 
O;LOO
at is;at is 
s ;rry is 
 ;ple 
 ;can't 
F;Fr
o;ut o
a;Vanessa a
 ;right 
he t;he ta
ht;night
i;sa i
nking bee;nking bee!
 ;BEE 
Bee;Bee 
nessa ;nessa i
 ;to the 
- N;- No
m a;m an
a;tea
 ;ng a 
 ;some 
l; sl
s ou;s out
ed ;ed t
g;m g
'm s;'m so
ut;ut 
being;being 
e;Le
o;quito
 real; really 
e;e be
aus;ause
 ; It 
rry ;rry i
bee;bees
ry ;ry f
k;You k
t;out t
he h;he ho
w;w, 
i; the wi
p;s p
TIN;TIN:
u;e cou
BUMBL;BUMBLE
g;oing
by;by 
 ;om 
.;ers.
al;ali
s;ts
 wa; way
B;BA
bees;bees!
A;AM
R;UR
gomery;ntgomery
 you; you'
AM;AM:
t; all t
s in;s in 
ere;ere.
gh;ough
1; JOCK #1
 an; any
uc;uck
What ;What i
 ;ittle 
p;Barry p
 don't; don't 
u;e ou
oth;othe
 ;ade 
or ;or a
 ; h
 ;Vanessa 
n;ve n
w;What w
a;ike a
's ;There's 
he;hem
r;rd
C;Ca
t of ;t of t
k; mak
he win;he wind
y;day
 ;sa 
o; tho
';u'
a;ut a
s ;s b
 ;ake 
e;on the
Whe;Where
e;sse
c;o c
 bu; bus
n; ten
he b;he be
t;about t
a; dea
 An; And 
 ; for 
f; lif
 ;ing. 
me;me 
d;sed
a;bea
e m;e ma
it;ito
.;at.
h; to h
d ;d c
Flash forward in time ;Flash forward in time and 
 like ; like a
ith ;ith a
ir ;heir 
e;er be
l ; will 
 were; were 
he h;he hu
y; away
ctor;Hector
';it'
e;name
t;start
dd;dde
, ;ee, 
a;have a
e;ife
, ;, I
 forward in time ; forward in time and 
 ; have to 
is;ist
);a)
e;unde
es ;es t
going;going 
 ;s at 
 S; St
- Th;- Thi
i;anessa i
 w; wh
 ;ur 
ut ;ut a
 ;around 
 bu; buzz
 don't k; don't know
Jo;Jock
 ;ble 
t; somet
e;in the
i;it i
e;these
 bel; believe
L;La
 B; Be
 pla; plan
tt;tting
he c;he ca
pi;pin
n;s on
sto;stop
d the;d the 
nki;nking
s; we s
An;And
t; wit
n ;n Jock
l;arry l
:;ERY:
.;ght.
t;or t
:;BLOOD:
ju;just
e; to be
s;and s
 pi; pic
 a ; a c
LEN JOCK;OLLEN JOCK
!;d!
ould;ouldn't
es;es,
re; where
B;Barry! Breakfast is ready!
l; real
u;ju
o;he flo
);ing)
n; thin
 ;do 
(;(P
tru;truc
k;sk
t s;t so
ng b;ng be
ut of ;ut of i
d ;d t
st;sta
1;1:
c;ou c
o;es do
ou;- You
ave t;ave to
's ; That's 
cl;clo
 ;ind 
Ben;Benson
n; sn
a;m a
e;eb
ns;ns 
un;unc
't;don't
ing the;ing the 
uld; would
p;rry p
n; gon
n time;n time 
st ;Just 
T;TGOMERY
lin;ling
ou ;ou w
l;el
u;ctu
 the; they
n a;n a 
t;ng at
oin;oint
h;ph
 we ; we s
a;ca
nt ;nt t
t;ight
 wa; was
o;oi
sa;say
2:;EN JOCK #2:
 time ; time and 
!;! 
,;right,
s; you s
c;I c
i;Vanessa i
g;ming
hea;hear
n;Hon
 and ; and Adam
 sta; star
m; room
ng ;ng t
om th;om the
 out ; out o
e;the bee
:;Y:
av;avi
j;n j
I;d I
n;nd
d in time ;d in time and 
 ;ng in 
o;tho
to;squito
uit;uito
l;sel
 ;rs. 
now;ou know
RY;RY:
hing;hing.
e;he be
l;ld
na;na 
 in a; in a 
 mo; mov
ding;ding 
s;This
we;wee
 pul; pull
 out o; out of 
d;he d
u;e hu
and ;and a
a ;a f
sh;shi
i; wi
r;hr
l;sl
ose;Moose
so;som
o;ies o
ght,;ght, 
 la; law
have to;have to 
e;nee
min;ming
tle;little
wa;way
ho;ho 
 this i; this is
er;er?
N J;N JOCK
ou ;ou l
ow ;ow m
e th;e tha
';'s
.;al.
g; bug
he;hea
e;t we
 a ; a m
 ;very 
u;er bu
d; wind
me ;me o
